subj	domain	jpd	trial	pMax	pMaxLL	mMax	xText	xType	xA	xCond	EIG	y	yRaw	alternate	repeat
s12	lightbulb	[[[false,false,false],0.24681933842239187],[[false,false,true],0.13740458015267176],[[false,true,false],0.01272264631043257],[[false,true,true],0.04071246819338423],[[true,false,false],0.05089058524173028],[[true,false,true],0.15267175572519084],[[true,true,false],0.10687022900763359],[[true,true,true],0.25190839694656486]]	8	0.4708244902955538	-0.7532698864791887	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.7000000000000001		false	true
s12	lightbulb	[[[false,false,false],0.24681933842239187],[[false,false,true],0.13740458015267176],[[false,true,false],0.01272264631043257],[[false,true,true],0.04071246819338423],[[true,false,false],0.05089058524173028],[[true,false,true],0.15267175572519084],[[true,true,false],0.10687022900763359],[[true,true,true],0.25190839694656486]]	9	0.5145825617992701	-0.6643992666125342	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":true}		0.6000000000000001	0.6226415094339622	false	false
s12	lightbulb	[[[false,false,false],0.24681933842239187],[[false,false,true],0.13740458015267176],[[false,true,false],0.01272264631043257],[[false,true,true],0.04071246819338423],[[true,false,false],0.05089058524173028],[[true,false,true],0.15267175572519084],[[true,true,false],0.10687022900763359],[[true,true,true],0.25190839694656486]]	10	0.6517099707134433	-0.4281556462158902	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.9		false	true
s12	lightbulb	[[[false,false,false],0.24681933842239187],[[false,false,true],0.13740458015267176],[[false,true,false],0.01272264631043257],[[false,true,true],0.04071246819338423],[[true,false,false],0.05089058524173028],[[true,false,true],0.15267175572519084],[[true,true,false],0.10687022900763359],[[true,true,true],0.25190839694656486]]	11	0.737791600493546	-0.3040938784146643	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.8		false	true
s12	lightbulb	[[[false,false,false],0.24681933842239187],[[false,false,true],0.13740458015267176],[[false,true,false],0.01272264631043257],[[false,true,true],0.04071246819338423],[[true,false,false],0.05089058524173028],[[true,false,true],0.15267175572519084],[[true,true,false],0.10687022900763359],[[true,true,true],0.25190839694656486]]	12	0.7299694176571693	-0.3147526393375785	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.7000000000000001		false	true
s12	lightbulb	[[[false,false,false],0.24681933842239187],[[false,false,true],0.13740458015267176],[[false,true,false],0.01272264631043257],[[false,true,true],0.04071246819338423],[[true,false,false],0.05089058524173028],[[true,false,true],0.15267175572519084],[[true,true,false],0.10687022900763359],[[true,true,true],0.25190839694656486]]	13	0.7758128636649987	-0.25384394295235607	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.9		false	true
s12	lightbulb	[[[false,false,false],0.24681933842239187],[[false,false,true],0.13740458015267176],[[false,true,false],0.01272264631043257],[[false,true,true],0.04071246819338423],[[true,false,false],0.05089058524173028],[[true,false,true],0.15267175572519084],[[true,true,false],0.10687022900763359],[[true,true,true],0.25190839694656486]]	14	0.8225271846983062	-0.19537374558386086	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.8		false	true
s12	lightbulb	[[[false,false,false],0.24681933842239187],[[false,false,true],0.13740458015267176],[[false,true,false],0.01272264631043257],[[false,true,true],0.04071246819338423],[[true,false,false],0.05089058524173028],[[true,false,true],0.15267175572519084],[[true,true,false],0.10687022900763359],[[true,true,true],0.25190839694656486]]	15	0.8056019744653211	-0.21616548665561286	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.7000000000000001		false	true
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	1	0.05263157894736844	-2.9444389791664403	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.4	0.40384615384615385	false	false
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	2	0.0856324734901184	-2.4576907045721486	[{"bright":[],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.4	0.40384615384615385	false	false
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	3	0.137609096972684	-1.98333824394809	[{"bright":[],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":false,"on":true}		0.8	0.78125	false	false
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	4	0.15753474411003685	-1.848109247520462	[{"bright":[],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.8	0.8271604938271605	false	false
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	5	0.16886398907975197	-1.7786616864277753	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.6000000000000001	0.6296296296296297	false	false
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	6	0.22298165960583677	-1.5006657548242495	[{"bright":[],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":false}		0.5	0.5193798449612403	false	false
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	7	0.26731587760264497	-1.3193242576662971	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.7000000000000001	0.6692913385826772	false	false
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	8	0.35334837234911054	-1.0403008181977238	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":true}		0.6000000000000001	0.5592105263157895	false	false
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	9	0.514716011804189	-0.664139963803633	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.4	0.44642857142857145	false	false
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	10	0.7018293231273189	-0.35406503396534533	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":false}		0.2	0.1647058823529412	false	false
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	11	0.7024853722274863	-0.35313070044300326	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":true}		0.6000000000000001		false	true
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	12	0.7878737539291444	-0.2384174127091878	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.6000000000000001		false	true
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	13	0.8783369864689479	-0.12972494751575078	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":false}		0.5		false	true
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	14	0.9220829413486186	-0.08112010139276654	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":false}		0.2		false	true
s13	tomatoplant	[[[false,false,false],0.15673289183222958],[[false,false,true],0.03090507726269316],[[false,true,false],0.1368653421633554],[[false,true,true],0.11037527593818984],[[true,false,false],0.1368653421633554],[[true,false,true],0.1479028697571744],[[true,true,false],0.09271523178807947],[[true,true,true],0.18763796909492272]]	15	0.9200242078771587	-0.08335529637527453	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":false}		0.2		false	true
s13	lightbulb	[[[false,false,false],0.22570532915360503],[[false,false,true],0.15047021943573669],[[false,true,false],0.03761755485893417],[[false,true,true],0.03761755485893417],[[true,false,false],0.09090909090909091],[[true,false,true],0.109717868338558],[[true,true,false],0.09404388714733543],[[true,true,true],0.25391849529780564]]	1	0.05263157894736844	-2.9444389791664403	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.5	0.5084745762711864	false	false
s13	lightbulb	[[[false,false,false],0.22570532915360503],[[false,false,true],0.15047021943573669],[[false,true,false],0.03761755485893417],[[false,true,true],0.03761755485893417],[[true,false,false],0.09090909090909091],[[true,false,true],0.109717868338558],[[true,true,false],0.09404388714733543],[[true,true,true],0.25391849529780564]]	2	0.07745664476966048	-2.5580369214848493	[{"bright":[],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.7000000000000001	0.7142857142857142	false	false
s13	lightbulb	[[[false,false,false],0.22570532915360503],[[false,false,true],0.15047021943573669],[[false,true,false],0.03761755485893417],[[false,true,true],0.03761755485893417],[[true,false,false],0.09090909090909091],[[true,false,true],0.109717868338558],[[true,true,false],0.09404388714733543],[[true,true,true],0.25391849529780564]]	3	0.1029336536829919	-2.2736706372992366	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":false,"on":true}		0.2	0.2	false	false
